title,genres,one_star,two_star,three_star,four_star,five_star,rating
"Transmigrated As a Villain, I Rely on Sand Sculpture to Survive",Comedy,2,5,28,20,82,4.3
"Transmigrated As a Villain, I Rely on Sand Sculpture to Survive",Romance,2,5,28,20,82,4.3
Heart Like Brilliant Words,Shounen Ai,5,1,1,5,8,3.5
Heart Like Brilliant Words,School Life,5,1,1,5,8,3.5
Heart Like Brilliant Words,Slice of Life,5,1,1,5,8,3.5
Heart Like Brilliant Words,Romance,5,1,1,5,8,3.5
Empress Running Away with the Ball!,Psychological,55,24,36,24,76,3.2
Empress Running Away with the Ball!,Comedy,55,24,36,24,76,3.2
Empress Running Away with the Ball!,Action,55,24,36,24,76,3.2
Empress Running Away with the Ball!,Josei,55,24,36,24,76,3.2
Empress Running Away with the Ball!,Martial Arts,55,24,36,24,76,3.2
Empress Running Away with the Ball!,Fantasy,55,24,36,24,76,3.2
Empress Running Away with the Ball!,Romance,55,24,36,24,76,3.2
House Management,School Life,9,3,1,2,7,2.8
House Management,Ecchi,9,3,1,2,7,2.8
House Management,Harem,9,3,1,2,7,2.8
House Management,Adult,9,3,1,2,7,2.8
House Management,Comedy,9,3,1,2,7,2.8
House Management,Action,9,3,1,2,7,2.8
House Management,Martial Arts,9,3,1,2,7,2.8
House Management,Romance,9,3,1,2,7,2.8
The Royal’s Cute Little Wife,Drama,16,20,26,26,219,4.3
The Royal’s Cute Little Wife,Comedy,16,20,26,26,219,4.3
The Royal’s Cute Little Wife,Historical,16,20,26,26,219,4.3
The Royal’s Cute Little Wife,Shoujo,16,20,26,26,219,4.3
The Royal’s Cute Little Wife,Slice of Life,16,20,26,26,219,4.3
The Royal’s Cute Little Wife,Romance,16,20,26,26,219,4.3
CEO Is Being Abnormal,Comedy,4,1,2,2,4,3.1
CEO Is Being Abnormal,Slice of Life,4,1,2,2,4,3.1
CEO Is Being Abnormal,Romance,4,1,2,2,4,3.1
The School Prince’s Exclusive Sweetheart,School Life,10,3,3,0,19,3.4
The School Prince’s Exclusive Sweetheart,Romance,10,3,3,0,19,3.4
Reborn As the Ex-wife of the Paranoid Male Lead,School Life,10,10,30,33,77,4
Reborn As the Ex-wife of the Paranoid Male Lead,Yaoi,10,10,30,33,77,4
Reborn As the Ex-wife of the Paranoid Male Lead,Comedy,10,10,30,33,77,4
Reborn As the Ex-wife of the Paranoid Male Lead,Tragedy,10,10,30,33,77,4
Reborn As the Ex-wife of the Paranoid Male Lead,Slice of Life,10,10,30,33,77,4
Reborn As the Ex-wife of the Paranoid Male Lead,Romance,10,10,30,33,77,4
Mermaid Omega Marries Into a Wealthy Family,Shounen Ai,4,7,5,8,18,3.7
Mermaid Omega Marries Into a Wealthy Family,Romance,4,7,5,8,18,3.7
Transmigrated into a Heartthrob Novel and Went OOC,Xuanhuan,3,7,9,26,69,4.3
Transmigrated into a Heartthrob Novel and Went OOC,Harem,3,7,9,26,69,4.3
Transmigrated into a Heartthrob Novel and Went OOC,Yaoi,3,7,9,26,69,4.3
Transmigrated into a Heartthrob Novel and Went OOC,Comedy,3,7,9,26,69,4.3
Transmigrated into a Heartthrob Novel and Went OOC,Shounen Ai,3,7,9,26,69,4.3
Transmigrated into a Heartthrob Novel and Went OOC,Romance,3,7,9,26,69,4.3
Ghost Mending the Way,Shounen Ai,0,1,4,7,12,4.3
Ghost Mending the Way,Fantasy,0,1,4,7,12,4.3
Ghost Mending the Way,Supernatural,0,1,4,7,12,4.3
Peach Pit Landlord,Action,2,1,2,5,11,4
Peach Pit Landlord,Comedy,2,1,2,5,11,4
Peach Pit Landlord,Fantasy,2,1,2,5,11,4
Peach Pit Landlord,Harem,2,1,2,5,11,4
Peach Pit Landlord,Romance,2,1,2,5,11,4
Quick Transmigration Second Female Lead is also Black on the Inside,Fantasy,6,4,2,5,18,3.7
Quick Transmigration Second Female Lead is also Black on the Inside,Romance,6,4,2,5,18,3.7
Two Alphas’ 101st Blind Date,Shounen Ai,1,4,11,14,73,4.5
Two Alphas’ 101st Blind Date,Comedy,1,4,11,14,73,4.5
Two Alphas’ 101st Blind Date,Fantasy,1,4,11,14,73,4.5
Two Alphas’ 101st Blind Date,Romance,1,4,11,14,73,4.5
Falling in Love with You,Slice of Life,3,8,8,3,28,3.9
Falling in Love with You,Adult,3,8,8,3,28,3.9
Falling in Love with You,Yaoi,3,8,8,3,28,3.9
Falling in Love with You,Smut,3,8,8,3,28,3.9
Falling in Love with You,Romance,3,8,8,3,28,3.9
The Invincible Dragon Emperor,Action,69,18,16,15,73,3
The Invincible Dragon Emperor,Adventure,69,18,16,15,73,3
The Invincible Dragon Emperor,Harem,69,18,16,15,73,3
The Invincible Dragon Emperor,Mystery,69,18,16,15,73,3
The Invincible Dragon Emperor,Xuanhuan,69,18,16,15,73,3
Starting From Receiving 7 Billion Red Envelopes,Action,1,1,1,3,2,3.5
Starting From Receiving 7 Billion Red Envelopes,Comedy,1,1,1,3,2,3.5
Starting From Receiving 7 Billion Red Envelopes,Ecchi,1,1,1,3,2,3.5
Starting From Receiving 7 Billion Red Envelopes,Fantasy,1,1,1,3,2,3.5
Starting From Receiving 7 Billion Red Envelopes,Harem,1,1,1,3,2,3.5
Starting From Receiving 7 Billion Red Envelopes,Romance,1,1,1,3,2,3.5
Former Cannon Fodder’s Self-help Manual,Adult,7,4,5,7,39,4.1
Former Cannon Fodder’s Self-help Manual,Drama,7,4,5,7,39,4.1
Former Cannon Fodder’s Self-help Manual,Romance,7,4,5,7,39,4.1
Former Cannon Fodder’s Self-help Manual,Yuri,7,4,5,7,39,4.1
Boss Monster Chat Group,Fantasy,1,1,1,0,3,3.5
Boss Monster Chat Group,Shounen,1,1,1,0,3,3.5
The Retirement Life of a Runaway Desperado,Shounen Ai,0,0,1,0,5,4.7
The Retirement Life of a Runaway Desperado,Action,0,0,1,0,5,4.7
The Retirement Life of a Runaway Desperado,Supernatural,0,0,1,0,5,4.7
The Retirement Life of a Runaway Desperado,Romance,0,0,1,0,5,4.7
Inspector Ji’s Ridiculous Conjectures 1,Action,4,0,1,1,1,2.3
Inspector Ji’s Ridiculous Conjectures 1,Comedy,4,0,1,1,1,2.3
Inspector Ji’s Ridiculous Conjectures 1,Mystery,4,0,1,1,1,2.3
Don’t Say You’re Heartless,Drama,2,0,3,1,21,4.4
Don’t Say You’re Heartless,Harem,2,0,3,1,21,4.4
Don’t Say You’re Heartless,Mature,2,0,3,1,21,4.4
Don’t Say You’re Heartless,Romance,2,0,3,1,21,4.4
Don’t Say You’re Heartless,Wuxia,2,0,3,1,21,4.4
Don’t Say You’re Heartless,Yuri,2,0,3,1,21,4.4
Magic Shadow Blade,Wuxia,6,5,6,1,12,3.3
Magic Shadow Blade,Mature,6,5,6,1,12,3.3
Magic Shadow Blade,Seinen,6,5,6,1,12,3.3
Magic Shadow Blade,Harem,6,5,6,1,12,3.3
Magic Shadow Blade,Adventure,6,5,6,1,12,3.3
Magic Shadow Blade,Action,6,5,6,1,12,3.3
Magic Shadow Blade,Martial Arts,6,5,6,1,12,3.3
Magic Shadow Blade,Adult,6,5,6,1,12,3.3
Love is Sweet,School Life,2,3,2,1,19,4.2
Love is Sweet,Josei,2,3,2,1,19,4.2
Love is Sweet,Shoujo,2,3,2,1,19,4.2
Love is Sweet,Slice of Life,2,3,2,1,19,4.2
Love is Sweet,Romance,2,3,2,1,19,4.2
Wu Chang Jie,Action,16,18,23,23,133,4.1
Wu Chang Jie,Adventure,16,18,23,23,133,4.1
Wu Chang Jie,Drama,16,18,23,23,133,4.1
Wu Chang Jie,Mature,16,18,23,23,133,4.1
Wu Chang Jie,Mystery,16,18,23,23,133,4.1
Wu Chang Jie,Romance,16,18,23,23,133,4.1
Wu Chang Jie,Smut,16,18,23,23,133,4.1
Wu Chang Jie,Supernatural,16,18,23,23,133,4.1
Wu Chang Jie,Xianxia,16,18,23,23,133,4.1
Wu Chang Jie,Yaoi,16,18,23,23,133,4.1
The General Is As Urgent as Law,Martial Arts,0,2,2,0,8,4.2
The General Is As Urgent as Law,Historical,0,2,2,0,8,4.2
The General Is As Urgent as Law,Yaoi,0,2,2,0,8,4.2
Quick Transmigration: Losing All Standing and Reputation,Adventure,0,1,2,0,2,3.6
Quick Transmigration: Losing All Standing and Reputation,Gender Bender,0,1,2,0,2,3.6
Sign-in Buddha’s Palm,Xuanhuan,31,21,28,22,114,3.8
Sign-in Buddha’s Palm,Adventure,31,21,28,22,114,3.8
Sign-in Buddha’s Palm,Action,31,21,28,22,114,3.8
Sign-in Buddha’s Palm,Martial Arts,31,21,28,22,114,3.8
Sign-in Buddha’s Palm,Slice of Life,31,21,28,22,114,3.8
I Started As A Novel Villain,Harem,6,8,7,4,21,3.6
I Started As A Novel Villain,Comedy,6,8,7,4,21,3.6
I Started As A Novel Villain,Martial Arts,6,8,7,4,21,3.6
I Started As A Novel Villain,Fantasy,6,8,7,4,21,3.6
I Started As A Novel Villain,Romance,6,8,7,4,21,3.6
Ultimate Wizard,Adventure,4,0,2,0,1,2.1
Ultimate Wizard,Comedy,4,0,2,0,1,2.1
Ultimate Wizard,Fantasy,4,0,2,0,1,2.1
Supreme Celestial Devil,Martial Arts,4,1,0,0,4,2.9
Supreme Celestial Devil,Action,4,1,0,0,4,2.9
Supreme Celestial Devil,Xuanhuan,4,1,0,0,4,2.9
Paranoid Trap,Psychological,4,5,7,7,21,3.8
Paranoid Trap,Slice of Life,4,5,7,7,21,3.8
Paranoid Trap,Josei,4,5,7,7,21,3.8
Paranoid Trap,Romance,4,5,7,7,21,3.8
The Paranoid Bosses Are All My Boyfriends,Fantasy,4,3,4,4,21,4
The Paranoid Bosses Are All My Boyfriends,Horror,4,3,4,4,21,4
The Paranoid Bosses Are All My Boyfriends,Romance,4,3,4,4,21,4
The Paranoid Bosses Are All My Boyfriends,Sci-fi,4,3,4,4,21,4
The Paranoid Bosses Are All My Boyfriends,Supernatural,4,3,4,4,21,4
The Paranoid Bosses Are All My Boyfriends,Yaoi,4,3,4,4,21,4
A Day in the Life of the Former Prisoner of War and His Interrogator,Psychological,1,6,4,6,15,3.9
A Day in the Life of the Former Prisoner of War and His Interrogator,Drama,1,6,4,6,15,3.9
A Day in the Life of the Former Prisoner of War and His Interrogator,Adventure,1,6,4,6,15,3.9
A Day in the Life of the Former Prisoner of War and His Interrogator,Tragedy,1,6,4,6,15,3.9
A Day in the Life of the Former Prisoner of War and His Interrogator,Shounen Ai,1,6,4,6,15,3.9
A Day in the Life of the Former Prisoner of War and His Interrogator,Fantasy,1,6,4,6,15,3.9
Pastel Colours,Yaoi,3,7,19,34,174,4.6
Pastel Colours,Smut,3,7,19,34,174,4.6
Pastel Colours,Comedy,3,7,19,34,174,4.6
Pastel Colours,Slice of Life,3,7,19,34,174,4.6
Pastel Colours,Romance,3,7,19,34,174,4.6
The Villain Setting Collapse,Comedy,8,4,4,5,16,3.5
The Villain Setting Collapse,Romance,8,4,4,5,16,3.5
The Villain Setting Collapse,Supernatural,8,4,4,5,16,3.5
The First Ascended After the Founding of New China,Adventure,1,2,2,0,3,3.3
The First Ascended After the Founding of New China,Martial Arts,1,2,2,0,3,3.3
The First Ascended After the Founding of New China,Action,1,2,2,0,3,3.3
The First Ascended After the Founding of New China,Xuanhuan,1,2,2,0,3,3.3
Phoenix Fight,Comedy,5,2,2,1,8,3.3
Phoenix Fight,Josei,5,2,2,1,8,3.3
Phoenix Fight,Romance,5,2,2,1,8,3.3
Phoenix Fight,Martial Arts,5,2,2,1,8,3.3
The Phoenix Arises,Xuanhuan,5,2,5,5,12,3.6
The Phoenix Arises,Adventure,5,2,5,5,12,3.6
The Phoenix Arises,Josei,5,2,5,5,12,3.6
The Phoenix Arises,Shoujo,5,2,5,5,12,3.6
The Phoenix Arises,Martial Arts,5,2,5,5,12,3.6
The Phoenix Arises,Fantasy,5,2,5,5,12,3.6
The Phoenix Arises,Romance,5,2,5,5,12,3.6
Bounty Hunter Goes Deep into the Mountain Forest,Shounen Ai,1,2,4,9,19,4.2
Bounty Hunter Goes Deep into the Mountain Forest,Fantasy,1,2,4,9,19,4.2
Bounty Hunter Goes Deep into the Mountain Forest,Supernatural,1,2,4,9,19,4.2
Bounty Hunter Goes Deep into the Mountain Forest,Romance,1,2,4,9,19,4.2
High-end Player of Mystery,Shounen Ai,4,3,6,4,17,3.8
High-end Player of Mystery,Action,4,3,6,4,17,3.8
High-end Player of Mystery,Mystery,4,3,6,4,17,3.8
High-end Player of Mystery,Horror,4,3,6,4,17,3.8
Si Tian Guan,Adult,5,4,9,5,38,4.1
Si Tian Guan,Drama,5,4,9,5,38,4.1
Si Tian Guan,Psychological,5,4,9,5,38,4.1
Si Tian Guan,Romance,5,4,9,5,38,4.1
Si Tian Guan,Yaoi,5,4,9,5,38,4.1
I Turned Into a Little White Face After I Returned From the Apocalypse,Shounen Ai,2,1,16,13,23,4
I Turned Into a Little White Face After I Returned From the Apocalypse,Yaoi,2,1,16,13,23,4
I Turned Into a Little White Face After I Returned From the Apocalypse,Comedy,2,1,16,13,23,4
I Turned Into a Little White Face After I Returned From the Apocalypse,Fantasy,2,1,16,13,23,4
My Dungeons Are Popular,Action,4,0,2,2,3,3
My Dungeons Are Popular,Adventure,4,0,2,2,3,3
My Dungeons Are Popular,Comedy,4,0,2,2,3,3
My Dungeons Are Popular,Fantasy,4,0,2,2,3,3
My Dungeons Are Popular,Mystery,4,0,2,2,3,3
My Dungeons Are Popular,Sci-fi,4,0,2,2,3,3
My Dungeons Are Popular,Supernatural,4,0,2,2,3,3
I Just Crave for Your Pheromones,Comedy,2,9,29,46,128,4.4
I Just Crave for Your Pheromones,Drama,2,9,29,46,128,4.4
I Just Crave for Your Pheromones,Fantasy,2,9,29,46,128,4.4
I Just Crave for Your Pheromones,Romance,2,9,29,46,128,4.4
I Just Crave for Your Pheromones,Yaoi,2,9,29,46,128,4.4
The Villain’s Contract Lover,Comedy,18,15,48,59,90,3.8
The Villain’s Contract Lover,Drama,18,15,48,59,90,3.8
The Villain’s Contract Lover,Josei,18,15,48,59,90,3.8
The Villain’s Contract Lover,Romance,18,15,48,59,90,3.8
The Villain’s Contract Lover,Supernatural,18,15,48,59,90,3.8
My Ranch,Ecchi,48,21,13,17,92,3.4
My Ranch,Slice of Life,48,21,13,17,92,3.4
My Ranch,Romance,48,21,13,17,92,3.4
My Ranch,Harem,48,21,13,17,92,3.4
The Legend of the Ghost Concubine,Comedy,9,3,2,3,13,3.3
The Legend of the Ghost Concubine,Fantasy,9,3,2,3,13,3.3
The Legend of the Ghost Concubine,Romance,9,3,2,3,13,3.3
The Legend of the Ghost Concubine,Tragedy,9,3,2,3,13,3.3
Heaven’s Greatest Plan,Comedy,3,3,3,5,23,4.1
Heaven’s Greatest Plan,Romance,3,3,3,5,23,4.1
Sharing System,Sci-fi,1,0,1,4,22,4.6
Sharing System,Shounen Ai,1,0,1,4,22,4.6
Sharing System,Romance,1,0,1,4,22,4.6
"Reborn, I Became a Male God",Gender Bender,5,3,12,6,40,4.1
"Reborn, I Became a Male God",Comedy,5,3,12,6,40,4.1
"Reborn, I Became a Male God",Action,5,3,12,6,40,4.1
"Reborn, I Became a Male God",Romance,5,3,12,6,40,4.1
Fangsi,Adult,2,5,3,2,35,4.3
Fangsi,Drama,2,5,3,2,35,4.3
Fangsi,Mature,2,5,3,2,35,4.3
Fangsi,Romance,2,5,3,2,35,4.3
Fangsi,Smut,2,5,3,2,35,4.3
Fangsi,Yuri,2,5,3,2,35,4.3
Zhu Yan,Action,2,2,3,3,6,3.6
Zhu Yan,Fantasy,2,2,3,3,6,3.6
Zhu Yan,Historical,2,2,3,3,6,3.6
Zhu Yan,Romance,2,2,3,3,6,3.6
Zhu Yan,Tragedy,2,2,3,3,6,3.6
Zhu Yan,Xuanhuan,2,2,3,3,6,3.6
A Record of a Mortal’s Journey to Immortality,Action,67,63,130,145,417,4
A Record of a Mortal’s Journey to Immortality,Adventure,67,63,130,145,417,4
A Record of a Mortal’s Journey to Immortality,Mature,67,63,130,145,417,4
A Record of a Mortal’s Journey to Immortality,Seinen,67,63,130,145,417,4
A Record of a Mortal’s Journey to Immortality,Xianxia,67,63,130,145,417,4
The Imperial Concubine Just Wants To Be a Salted Fish Every Day,Drama,2,1,5,5,7,3.7
The Imperial Concubine Just Wants To Be a Salted Fish Every Day,Comedy,2,1,5,5,7,3.7
The Imperial Concubine Just Wants To Be a Salted Fish Every Day,Action,2,1,5,5,7,3.7
The Imperial Concubine Just Wants To Be a Salted Fish Every Day,Martial Arts,2,1,5,5,7,3.7
The Imperial Concubine Just Wants To Be a Salted Fish Every Day,Fantasy,2,1,5,5,7,3.7
The Imperial Concubine Just Wants To Be a Salted Fish Every Day,Romance,2,1,5,5,7,3.7
My Housekeeper,Romance,4,2,6,2,6,3.2
The Husband was the Long Aotian,Comedy,2,2,3,3,19,4.2
The Husband was the Long Aotian,Drama,2,2,3,3,19,4.2
The Husband was the Long Aotian,Romance,2,2,3,3,19,4.2
The Husband was the Long Aotian,Xianxia,2,2,3,3,19,4.2
Please Be More Serious,Comedy,10,10,17,28,82,4.1
Please Be More Serious,Drama,10,10,17,28,82,4.1
Please Be More Serious,Romance,10,10,17,28,82,4.1
"You’re Inside the Book, I’m Outside the Book",Tragedy,2,1,2,6,15,4.2
"You’re Inside the Book, I’m Outside the Book",Martial Arts,2,1,2,6,15,4.2
"You’re Inside the Book, I’m Outside the Book",Shounen Ai,2,1,2,6,15,4.2
"After Marrying the Villain, I Became Popular",Fantasy,3,0,6,3,11,3.8
"After Marrying the Villain, I Became Popular",Romance,3,0,6,3,11,3.8
"After Marrying the Villain, I Became Popular",Yaoi,3,0,6,3,11,3.8
The Beloved Imperial Consort,Adult,21,9,17,23,148,4.2
The Beloved Imperial Consort,Fantasy,21,9,17,23,148,4.2
The Beloved Imperial Consort,Historical,21,9,17,23,148,4.2
The Beloved Imperial Consort,Mature,21,9,17,23,148,4.2
The Beloved Imperial Consort,Romance,21,9,17,23,148,4.2
The Beloved Imperial Consort,Smut,21,9,17,23,148,4.2
The Empress Wants To Be Deposed!,Comedy,2,3,5,9,23,4.1
The Empress Wants To Be Deposed!,Historical,2,3,5,9,23,4.1
The Empress Wants To Be Deposed!,Slice of Life,2,3,5,9,23,4.1
The Empress Wants To Be Deposed!,Fantasy,2,3,5,9,23,4.1
The Empress Wants To Be Deposed!,Romance,2,3,5,9,23,4.1
The Slaughterman of Love,Tragedy,6,2,0,1,3,2.4
The Slaughterman of Love,Slice of Life,6,2,0,1,3,2.4
The Slaughterman of Love,Josei,6,2,0,1,3,2.4
The Slaughterman of Love,Adult,6,2,0,1,3,2.4
Lord of The Mysterious Realms,Action,3,3,3,4,11,3.7
Lord of The Mysterious Realms,Fantasy,3,3,3,4,11,3.7
Lord of The Mysterious Realms,Horror,3,3,3,4,11,3.7
Lord of The Mysterious Realms,Mystery,3,3,3,4,11,3.7
Lord of The Mysterious Realms,Supernatural,3,3,3,4,11,3.7
Lord of The Mysterious Realms,Xuanhuan,3,3,3,4,11,3.7
Raise Your Sword,Action,2,0,0,1,4,3.7
Raise Your Sword,Adventure,2,0,0,1,4,3.7
Raise Your Sword,Fantasy,2,0,0,1,4,3.7
The Prince Wants to Leave His Concubine,Drama,4,1,1,3,14,4
The Prince Wants to Leave His Concubine,Fantasy,4,1,1,3,14,4
The Prince Wants to Leave His Concubine,Josei,4,1,1,3,14,4
The Prince Wants to Leave His Concubine,Romance,4,1,1,3,14,4
The Prince Wants to Leave His Concubine,Tragedy,4,1,1,3,14,4
King of Assassins,Xuanhuan,0,0,0,0,0,3
King of Assassins,Harem,0,0,0,0,0,3
King of Assassins,Comedy,0,0,0,0,0,3
King of Assassins,Action,0,0,0,0,0,3
King of Assassins,Martial Arts,0,0,0,0,0,3
King of Assassins,Fantasy,0,0,0,0,0,3
The First Evolution,Action,14,4,5,4,18,3.2
The First Evolution,Adult,14,4,5,4,18,3.2
The First Evolution,Adventure,14,4,5,4,18,3.2
The First Evolution,Psychological,14,4,5,4,18,3.2
The First Evolution,Sci-fi,14,4,5,4,18,3.2
The First Evolution,Supernatural,14,4,5,4,18,3.2
Please Stop Talking,School Life,3,1,4,2,2,2.9
Please Stop Talking,Fantasy,3,1,4,2,2,2.9
Please Stop Talking,Supernatural,3,1,4,2,2,2.9
Please Stop Talking,Harem,3,1,4,2,2,2.9
The General Is Too Evil,Comedy,9,11,19,38,56,3.9
The General Is Too Evil,Historical,9,11,19,38,56,3.9
The General Is Too Evil,Smut,9,11,19,38,56,3.9
The General Is Too Evil,Yaoi,9,11,19,38,56,3.9
I’ll Still Love You Even if You’re a Man 2,School Life,1,3,3,7,11,4
I’ll Still Love You Even if You’re a Man 2,Comedy,1,3,3,7,11,4
I’ll Still Love You Even if You’re a Man 2,Yaoi,1,3,3,7,11,4
I’ll Still Love You Even if You’re a Man 2,Romance,1,3,3,7,11,4
Kurumi Tokisaki’s Planar Journey,Supernatural,4,3,4,2,8,3.3
Kurumi Tokisaki’s Planar Journey,Shoujo Ai,4,3,4,2,8,3.3
Kurumi Tokisaki’s Planar Journey,Adventure,4,3,4,2,8,3.3
Kurumi Tokisaki’s Planar Journey,Gender Bender,4,3,4,2,8,3.3
Kurumi Tokisaki’s Planar Journey,Action,4,3,4,2,8,3.3
Kurumi Tokisaki’s Planar Journey,Fantasy,4,3,4,2,8,3.3
Seven World Martial God,Action,0,0,0,0,0,3
Seven World Martial God,Fantasy,0,0,0,0,0,3
Seven World Martial God,Xuanhuan,0,0,0,0,0,3
Buddha-like Rebirth,Psychological,6,4,8,3,32,4
Buddha-like Rebirth,Drama,6,4,8,3,32,4
Buddha-like Rebirth,Historical,6,4,8,3,32,4
Buddha-like Rebirth,Shounen Ai,6,4,8,3,32,4
Buddha-like Rebirth,Slice of Life,6,4,8,3,32,4
Buddha-like Rebirth,Fantasy,6,4,8,3,32,4
Buddha-like Rebirth,Romance,6,4,8,3,32,4
Quick Transmigration Cannon Fodder’s Record of Counterattacks,Sci-fi,86,42,48,61,581,4.2
Quick Transmigration Cannon Fodder’s Record of Counterattacks,Supernatural,86,42,48,61,581,4.2
Quick Transmigration Cannon Fodder’s Record of Counterattacks,Adventure,86,42,48,61,581,4.2
Quick Transmigration Cannon Fodder’s Record of Counterattacks,Comedy,86,42,48,61,581,4.2
Quick Transmigration Cannon Fodder’s Record of Counterattacks,Action,86,42,48,61,581,4.2
Quick Transmigration Cannon Fodder’s Record of Counterattacks,Martial Arts,86,42,48,61,581,4.2
Quick Transmigration Cannon Fodder’s Record of Counterattacks,Fantasy,86,42,48,61,581,4.2
Saving The Tragic Male Lead,Comedy,4,1,1,1,11,3.8
Saving The Tragic Male Lead,Fantasy,4,1,1,1,11,3.8
Saving The Tragic Male Lead,Romance,4,1,1,1,11,3.8
Saving The Tragic Male Lead,Supernatural,4,1,1,1,11,3.8
Perfect Fiancé,School Life,19,38,58,79,147,3.9
Perfect Fiancé,Drama,19,38,58,79,147,3.9
Perfect Fiancé,Josei,19,38,58,79,147,3.9
Perfect Fiancé,Shoujo,19,38,58,79,147,3.9
Perfect Fiancé,Romance,19,38,58,79,147,3.9
Infinity Moe,Fantasy,4,0,0,3,0,2.3
Infinity Moe,Harem,4,0,0,3,0,2.3
Heroic Wife Reborn,Adventure,13,9,13,15,121,4.3
Heroic Wife Reborn,Comedy,13,9,13,15,121,4.3
Heroic Wife Reborn,Action,13,9,13,15,121,4.3
Heroic Wife Reborn,Martial Arts,13,9,13,15,121,4.3
Heroic Wife Reborn,Romance,13,9,13,15,121,4.3
I Became A Virtuous Wife and Loving Mother in another Cultivation World,Xuanhuan,27,16,28,21,162,4.1
I Became A Virtuous Wife and Loving Mother in another Cultivation World,Yaoi,27,16,28,21,162,4.1
I Became A Virtuous Wife and Loving Mother in another Cultivation World,Comedy,27,16,28,21,162,4.1
I Became A Virtuous Wife and Loving Mother in another Cultivation World,Historical,27,16,28,21,162,4.1
I Became A Virtuous Wife and Loving Mother in another Cultivation World,Slice of Life,27,16,28,21,162,4.1
I Became A Virtuous Wife and Loving Mother in another Cultivation World,Romance,27,16,28,21,162,4.1
The School’s Omnipotent Useless Garbage,School Life,15,4,3,3,22,3.3
The School’s Omnipotent Useless Garbage,Ecchi,15,4,3,3,22,3.3
The School’s Omnipotent Useless Garbage,Fantasy,15,4,3,3,22,3.3
The School’s Omnipotent Useless Garbage,Harem,15,4,3,3,22,3.3
Pampered Consort’s Acting Awards,Drama,4,2,6,7,70,4.5
Pampered Consort’s Acting Awards,Fantasy,4,2,6,7,70,4.5
Pampered Consort’s Acting Awards,Historical,4,2,6,7,70,4.5
Pampered Consort’s Acting Awards,Mature,4,2,6,7,70,4.5
Pampered Consort’s Acting Awards,Romance,4,2,6,7,70,4.5
The Bittersweet Days of Our Youth,Historical,1,0,1,2,2,3.7
The Bittersweet Days of Our Youth,Slice of Life,1,0,1,2,2,3.7
Knight of Demise,Mature,5,1,4,3,24,4.1
Knight of Demise,Harem,5,1,4,3,24,4.1
Knight of Demise,Action,5,1,4,3,24,4.1
Knight of Demise,Slice of Life,5,1,4,3,24,4.1
Knight of Demise,Fantasy,5,1,4,3,24,4.1
The Legendary Master’s Wife,Action,115,75,140,157,1191,4.3
The Legendary Master’s Wife,Adult,115,75,140,157,1191,4.3
The Legendary Master’s Wife,Adventure,115,75,140,157,1191,4.3
The Legendary Master’s Wife,Comedy,115,75,140,157,1191,4.3
The Legendary Master’s Wife,Drama,115,75,140,157,1191,4.3
The Legendary Master’s Wife,Fantasy,115,75,140,157,1191,4.3
